img_name,label1,label2
img_0001.png,4,2
img_0002.png,4,2
img_0003.png,4,2
img_0004.png,4,2
img_0005.png,4,2
img_0006.png,4,2
img_0007.png,4,2
img_0008.png,4,2
img_0009.png,4,2
img_0010.png,4,2
img_0011.png,4,2
img_0012.png,4,2
img_0013.png,4,2
img_0014.png,4,2
img_0015.png,4,2
img_0016.png,4,2
img_0017.png,4,2
img_0018.png,4,2
img_0019.png,4,2
img_0020.png,4,2
img_0021.png,4,2
img_0022.png,4,2
img_0023.png,4,2
img_0024.png,4,2
img_0025.png,4,2
img_0026.png,4,2
img_0027.png,4,2
img_0028.png,4,2
img_0029.png,4,2
img_0030.png,4,2
img_0031.png,4,2
img_0032.png,4,2
img_0033.png,4,2
img_0034.png,4,2
img_0035.png,4,2
img_0036.png,4,2
img_0037.png,4,2
img_0038.png,4,2
img_0039.png,4,2
img_0040.png,4,2
img_0041.png,4,2
img_0042.png,4,2
img_0043.png,4,2
img_0044.png,4,2
img_0045.png,4,2
img_0046.png,4,2
img_0047.png,4,2
img_0048.png,4,2
img_0049.png,4,2
img_0050.png,4,2
img_0051.png,4,2
img_0052.png,4,2
img_0053.png,4,2
img_0054.png,4,2
img_0055.png,4,2
img_0056.png,4,2
img_0057.png,4,2
img_0058.png,4,2
img_0059.png,4,2
img_0060.png,4,2
img_0061.png,4,2
img_0062.png,4,2
img_0063.png,4,2
img_0064.png,4,2
img_0065.png,4,2
img_0066.png,4,2
img_0067.png,4,2
img_0068.png,4,2
img_0069.png,4,2
img_0070.png,4,2
img_0071.png,4,2
img_0072.png,4,2
img_0073.png,4,2
img_0074.png,4,2
img_0075.png,4,2
img_0076.png,4,2
img_0077.png,4,2
img_0078.png,4,2
img_0079.png,4,2
img_0080.png,4,2
img_0081.png,4,2
img_0082.png,4,2
img_0083.png,4,2
img_0084.png,4,2
img_0085.png,4,2
img_0086.png,4,2
img_0087.png,4,2
img_0088.png,4,2
img_0089.png,4,2
img_0090.png,4,2
img_0091.png,4,2
img_0092.png,4,2
img_0093.png,4,2
img_0094.png,4,2
img_0095.png,4,2
img_0096.png,4,2
img_0097.png,4,2
img_0098.png,4,2
img_0099.png,4,2
img_0100.png,4,2
img_0101.png,4,2
img_0102.png,4,2
img_0103.png,4,2
img_0104.png,4,2
img_0105.png,4,2
img_0106.png,4,2
img_0107.png,4,2
